Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
18-Oct-2019,28954.8,29249.5,28864.1,29120.25,      605170183,         7459.77
22-Oct-2019,29416.25,29690.0,29231.2,29411.15,      582221306,         8753.58
23-Oct-2019,29478.85,29643.8,29214.05,29459.6,      497765615,         8082.30
24-Oct-2019,29604.35,29693.25,28994.2,29107.95,      439980796,         7551.17
25-Oct-2019,29228.65,29452.1,28923.8,29395.95,-,-
27-Oct-2019,29605.4,29644.45,29446.8,29516.3,      110013856,         1489.52
29-Oct-2019,29527.6,29997.65,29385.45,29873.05,      567556033,         8794.15
30-Oct-2019,30005.7,30151.1,29753.0,29987.5,      448802636,         7242.26
31-Oct-2019,30168.65,30415.65,29987.15,30066.25,     1186433992,        15535.72
01-Nov-2019,30196.15,30409.0,30028.9,30330.55,      646745938,         9226.12
04-Nov-2019,30415.9,30607.05,30227.25,30333.1,      613019002,         7721.63
05-Nov-2019,30403.25,30452.7,30091.35,30219.85,      534711559,         7772.51
06-Nov-2019,30225.2,30699.0,30013.65,30609.6,      403957809,         6876.72
07-Nov-2019,30722.6,30821.35,30462.55,30633.15,      364819481,         7186.41
08-Nov-2019,30571.3,31108.4,30504.05,30749.4,      620047286,        10804.54
11-Nov-2019,30664.65,31205.2,30625.8,31115.55,      422777530,         7377.80
13-Nov-2019,31084.75,31198.5,30488.1,30541.55,      474514279,         7993.03
14-Nov-2019,30615.8,30789.2,30338.35,30749.95,      383307292,         7906.64
15-Nov-2019,30912.4,31165.45,30860.7,31008.4,      393946823,         9304.25
18-Nov-2019,31036.8,31203.55,30901.85,30992.1,      331730315,         6249.74
19-Nov-2019,31045.15,31298.05,30974.3,31236.25,      429946749,         7988.03
20-Nov-2019,31292.35,31471.65,31205.55,31353.85,      418997557,         7712.76
21-Nov-2019,31413.25,31463.15,31243.0,31349.95,      296147991,         6836.85
22-Nov-2019,31389.6,31394.2,31055.2,31111.6,      257772972,         5313.89
25-Nov-2019,31065.1,31591.6,31049.75,31555.9,      317309578,         6108.08
26-Nov-2019,31692.85,31850.35,31465.85,31718.35,      856689798,        22529.25
27-Nov-2019,31832.75,31916.8,31734.5,31875.95,      417569581,         7883.95
28-Nov-2019,31981.7,32157.05,31905.9,32122.95,      498304741,         9846.60
29-Nov-2019,32074.15,32086.95,31770.8,31946.1,      667784235,         9376.34
02-Dec-2019,32008.3,32024.1,31720.6,31871.45,      495997384,         6878.37
03-Dec-2019,31920.1,31936.6,31502.95,31613.35,      431512247,         6262.52
04-Dec-2019,31549.3,32017.75,31444.0,31979.3,      516797101,         7977.93
05-Dec-2019,32083.8,32126.95,31628.3,31712.95,      393274720,         7477.51
06-Dec-2019,31797.15,31883.7,31250.65,31341.55,      485386658,         8458.57
09-Dec-2019,31321.4,31537.65,31122.05,31316.65,      494482008,         7409.06
10-Dec-2019,31386.4,31412.8,31126.0,31160.35,      505390598,         6959.37
11-Dec-2019,31151.65,31337.85,30996.4,31256.75,      815353303,         8323.63
12-Dec-2019,31356.8,31711.45,31352.1,31665.45,      529686754,         6543.15
13-Dec-2019,31775.55,32105.05,31770.5,32014.25,      390513196,         7416.72
16-Dec-2019,32159.0,32186.95,31897.75,31974.2,      306021290,         5773.52
17-Dec-2019,32082.4,32213.35,31987.35,32140.25,      259934353,         5360.57
18-Dec-2019,32292.25,32293.65,32017.3,32244.25,      258844226,         5720.31
19-Dec-2019,32281.65,32328.35,32085.05,32241.45,      436934080,         6160.59
20-Dec-2019,32266.85,32443.35,32199.45,32384.95,      535239232,         8520.45
23-Dec-2019,32381.0,32502.8,32196.85,32339.45,      391458232,         5677.31
24-Dec-2019,32337.8,32390.35,32246.05,32280.75,      330830416,         4598.44
26-Dec-2019,32276.15,32314.6,31963.25,31997.7,      339790478,         5214.14
27-Dec-2019,32142.5,32444.85,32056.25,32412.35,      332429461,         5364.91
30-Dec-2019,32486.6,32613.1,32248.5,32354.9,      274051378,         5034.21
31-Dec-2019,32345.95,32345.95,32108.75,32161.65,      251409106,         4779.55
01-Jan-2020,32237.9,32348.0,32057.2,32102.9,184671555,3183.97
02-Jan-2020,32133.15,32465.45,32121.4,32443.85,253558509,4310.34
03-Jan-2020,32326.95,32329.8,31960.4,32069.25,217584385,4537.65
06-Jan-2020,31910.45,31914.45,31170.55,31237.15,256236748,5048.53
07-Jan-2020,31598.05,31851.45,31200.9,31399.4,294368120,6636.37
08-Jan-2020,30995.5,31451.85,30899.55,31373.65,304484779,6150.28
09-Jan-2020,31748.25,32172.7,31667.15,32092.4,307977487,6013.85
10-Jan-2020,32215.7,32347.2,31953.4,32097.4,444709730,6362.46
13-Jan-2020,32139.1,32322.65,32074.05,32177.65,291441682,4403.11
14-Jan-2020,32196.45,32196.45,31989.2,32071.65,438912100,7185.0
15-Jan-2020,31994.75,32000.9,31670.35,31824.9,545708720,7722.68
16-Jan-2020,31810.55,31988.9,31692.4,31853.9,253715802,5618.01
17-Jan-2020,31571.65,31773.55,31445.5,31590.65,308136774,7404.95
20-Jan-2020,31923.95,31923.95,31050.95,31080.65,282225576,7796.06
21-Jan-2020,30978.85,31171.25,30858.6,30947.55,227481016,6114.46
22-Jan-2020,31061.6,31149.05,30614.0,30701.45,200582131,6087.35
23-Jan-2020,30742.2,31087.25,30621.35,31004.05,343817897,7242.49
24-Jan-2020,31040.1,31375.45,30879.05,31241.75,424623379,6538.81
27-Jan-2020,31110.55,31227.05,30808.55,30837.4,309934514,7207.69
28-Jan-2020,30922.0,31048.45,30656.35,30761.4,239604935,5707.39
29-Jan-2020,30915.1,31082.85,30835.8,30877.0,268788386,5105.28
30-Jan-2020,30889.25,30909.5,30521.3,30647.4,328858847,5410.61
31-Jan-2020,30950.5,31033.45,30691.8,30833.6,333435455,8892.15
01-Feb-2020,30726.2,30918.6,29753.0,29820.9,255295791,5451.95
03-Feb-2020,29811.75,30105.8,29612.55,30023.25,337112135,7123.19
04-Feb-2020,30235.3,30776.95,30182.45,30686.7,336610481,6719.43
05-Feb-2020,30761.95,31065.85,30630.85,31001.95,427604425,6380.13
06-Feb-2020,31070.75,31470.65,30917.25,31304.05,334000323,7041.81
07-Feb-2020,31367.05,31368.2,31111.05,31201.95,254381768,4762.96
10-Feb-2020,31248.65,31248.8,30957.2,31058.15,239696426,4087.3
11-Feb-2020,31230.2,31505.95,31225.9,31300.6,198887095,4532.51
12-Feb-2020,31441.15,31588.6,31398.15,31492.9,225958605,5411.53
13-Feb-2020,31586.55,31649.45,31180.6,31230.25,303030451,5780.04
14-Feb-2020,31281.85,31436.65,30776.1,30834.8,341366207,6732.23
17-Feb-2020,30873.85,30998.15,30630.5,30680.7,251931924,5100.18
18-Feb-2020,30661.5,30692.75,30252.45,30562.5,398866924,6353.48
19-Feb-2020,30905.0,30947.15,30606.15,30838.2,268822099,5918.93
20-Feb-2020,30862.3,31085.3,30702.45,30942.85,273065120,6647.05
24-Feb-2020,30666.35,30702.15,30428.0,30455.1,254235861,6006.34
25-Feb-2020,30517.0,30610.7,30329.95,30432.7,215913422,5070.95
26-Feb-2020,30279.95,30515.35,30131.75,30306.85,290964252,5885.09
27-Feb-2020,30270.0,30271.95,29914.15,30187.0,358020830,7321.45
28-Feb-2020,29501.55,29564.1,29051.5,29147.15,386879090,9281.27
02-Mar-2020,29701.0,29791.15,28571.7,28868.4,368259606,8026.59
03-Mar-2020,29012.55,29285.35,28749.55,29177.05,367320137,7152.89
04-Mar-2020,29252.95,29273.65,28125.15,28653.7,425845356,8645.88
05-Mar-2020,28830.3,29134.3,28535.6,28815.35,1075709340,12062.92
06-Mar-2020,27649.95,28047.2,27162.3,27801.45,1568142743,12009.32
09-Mar-2020,27031.45,27091.6,25923.4,26462.6,1058982970,12182.52
11-Mar-2020,26272.75,26791.45,26234.1,26487.8,723295485,10720.97
12-Mar-2020,25175.9,25223.1,23536.35,23971.15,760576349,13585.6
13-Mar-2020,22720.75,25670.75,21351.7,25166.45,783385213,16247.37
16-Mar-2020,24061.6,24074.15,23008.25,23101.15,481906496,9586.4
17-Mar-2020,23348.05,23449.5,22002.0,22155.15,537689478,10577.21
18-Mar-2020,22411.85,22544.05,20267.95,20580.2,875287959,17440.23
19-Mar-2020,19428.95,21035.05,18675.65,20083.5,476621914,12018.94
20-Mar-2020,19898.3,20924.55,19265.0,20317.6,501768418,13698.45
23-Mar-2020,18311.3,18895.65,16791.05,16917.65,307639369,7807.32
24-Mar-2020,17705.85,17841.4,16116.25,17107.3,391702593,9905.9
25-Mar-2020,16759.95,18740.2,16635.5,18481.05,394556026,9791.54
26-Mar-2020,18781.85,20409.35,18364.5,19613.9,482884243,13335.36
27-Mar-2020,20801.6,21462.4,19580.1,19969.0,539418047,14946.08
30-Mar-2020,19254.45,19716.25,18668.7,18782.4,326991879,9137.65
31-Mar-2020,19307.65,19466.3,18792.4,19144.0,309805792,8241.53
01-Apr-2020,19122.4,19154.75,18042.25,18208.35,274864724,7400.87
03-Apr-2020,18325.05,18326.1,17143.2,17249.3,342530350,8497.01
07-Apr-2020,18454.55,19190.55,17953.75,19062.5,435419014,11758.61
08-Apr-2020,18799.4,20324.1,18482.9,18946.45,508444556,13710.09
09-Apr-2020,19553.15,19988.3,19166.9,19913.6,389986610,10229.4
13-Apr-2020,19854.9,19887.05,19294.0,19488.0,288209448,7634.04
15-Apr-2020,20096.35,20184.1,18776.75,19057.05,389865463,11188.39
16-Apr-2020,18957.15,19520.3,18703.45,19400.0,350278671,10404.75
17-Apr-2020,20394.75,20866.55,19729.3,20681.45,475038288,12586.71
20-Apr-2020,21104.7,21122.1,20444.25,20522.65,438637821,11742.64
21-Apr-2020,19812.05,19891.45,19247.95,19409.35,311922545,8248.51
22-Apr-2020,19306.95,19806.35,19051.95,19701.85,349355747,9091.05
23-Apr-2020,19871.35,20356.5,19584.4,20267.95,325385187,8994.59
24-Apr-2020,19697.65,19950.15,19515.4,19586.65,305735017,8019.89
27-Apr-2020,19870.8,20224.75,19847.65,20081.15,299864446,8082.32
28-Apr-2020,20436.6,20751.3,20260.8,20671.1,367772101,10339.15
29-Apr-2020,20440.4,21348.15,20393.65,21090.2,400629555,12331.95
30-Apr-2020,21589.2,21967.0,21353.65,21534.5,471511130,11158.91
04-May-2020,20514.75,20530.45,19643.6,19743.75,328804506,7635.19
05-May-2020,20147.3,20223.15,19212.35,19271.75,381269938,9095.4
06-May-2020,19302.45,19806.6,18941.0,19694.55,395557269,9797.35
07-May-2020,19536.05,19757.25,19332.15,19491.8,300140979,7706.31
08-May-2020,19844.0,19969.6,19285.05,19352.9,330610646,7983.74
11-May-2020,19610.45,19733.4,18900.9,18950.5,342556509,8610.25
12-May-2020,18751.4,18993.4,18287.0,18862.85,395412970,10402.2
13-May-2020,20017.75,20122.25,19429.9,19634.95,520830667,12055.56
14-May-2020,19197.7,19380.1,19024.75,19068.5,333038859,7758.17
15-May-2020,19098.8,19119.1,18683.65,18833.95,240590869,5598.32
18-May-2020,18795.1,18795.1,17514.2,17573.2,434763906,9980.5
19-May-2020,18037.15,18175.3,17390.65,17486.25,415466049,9541.76
20-May-2020,17486.5,18002.65,17407.7,17840.2,326225920,7525.24
21-May-2020,17901.95,18200.7,17658.55,17735.1,347575113,7748.12
22-May-2020,17554.25,17952.25,17105.0,17278.9,484792159,9991.95
26-May-2020,17537.65,17681.7,17311.25,17440.35,336758208,6854.37
27-May-2020,17603.4,18874.25,17560.35,18710.55,538003230,12905.82
28-May-2020,18924.45,19455.55,18818.95,19169.8,561124154,14381.4
29-May-2020,18962.0,19358.05,18729.9,19297.25,581732090,10922.76
01-Jun-2020,19728.9,20225.35,19632.9,19959.9,558065113,10263.32
02-Jun-2020,20120.6,20615.75,19852.55,20530.2,448324616,11334.54
03-Jun-2020,20966.6,21619.55,20822.0,20940.7,616871764,14189.77
04-Jun-2020,20932.35,21141.8,20316.2,20390.45,587859629,11840.17
05-Jun-2020,20516.4,21198.7,20425.05,21034.5,637447046,11950.42
08-Jun-2020,21636.1,21807.4,20911.25,21187.35,748110342,14784.22
09-Jun-2020,21295.5,21568.85,20629.7,20724.9,641246103,14242.32
10-Jun-2020,20760.95,21251.45,20671.55,21100.1,582992179,12121.73
11-Jun-2020,21084.7,21244.45,20458.3,20525.15,747065326,15002.14
12-Jun-2020,19529.3,20747.7,19526.1,20654.55,599190078,13935.65
15-Jun-2020,20457.15,20470.85,19740.2,19912.9,465009106,10707.3
16-Jun-2020,20500.65,20638.85,19507.05,20296.7,552448328,13903.52
17-Jun-2020,20137.45,20627.9,19978.15,20201.75,453526032,11014.55
18-Jun-2020,20137.6,21028.35,20030.35,20956.3,362837078,9472.12
19-Jun-2020,20970.1,21467.65,20878.25,21338.1,523371321,13175.29
22-Jun-2020,21491.55,22078.25,21425.55,21708.35,664606529,12224.92
23-Jun-2020,21859.25,22322.3,21647.8,22264.9,527935624,10872.51
24-Jun-2020,22479.35,22479.55,21336.35,21426.8,684574815,14467.17
25-Jun-2020,21218.05,21703.5,20926.45,21506.15,586179820,15602.68
26-Jun-2020,21735.05,21784.65,21320.1,21592.05,375592321,9898.51
29-Jun-2020,21291.55,21440.05,21026.45,21359.0,328004604,8606.69
30-Jun-2020,21524.3,21650.5,21212.0,21370.15,292655825,8208.92
01-Jul-2020,21354.1,22061.6,21281.85,21977.6,385956486,10267.97
02-Jul-2020,22133.8,22344.85,21890.5,21953.2,398994350,11077.87
03-Jul-2020,22101.75,22130.3,21768.0,21852.4,256179957,7084.5
06-Jul-2020,22270.95,22399.25,22171.05,22198.95,290921694,7884.54
07-Jul-2020,22254.3,22674.5,22040.35,22628.0,455766093,11652.55
08-Jul-2020,22700.9,23080.6,22499.5,22584.65,673130542,16312.4
09-Jul-2020,22753.15,22998.3,22673.4,22907.2,355982560,8998.85
10-Jul-2020,22720.95,22835.2,22320.05,22398.45,457099610,8969.63
13-Jul-2020,22613.25,22657.4,21981.65,22089.25,293704011,7516.64
14-Jul-2020,21877.6,21909.7,21222.45,21392.2,338499620,8134.81
15-Jul-2020,21634.25,21935.5,21230.55,21340.75,359145119,8748.15
16-Jul-2020,21453.25,21671.25,21027.85,21597.15,348563989,7838.97
17-Jul-2020,21608.05,22065.0,21550.8,21966.8,294921788,7404.45
20-Jul-2020,22307.3,22520.45,22187.8,22321.85,349653489,10172.45
21-Jul-2020,22639.85,22861.9,22597.95,22782.0,316649600,9744.39
22-Jul-2020,23159.0,23211.35,22658.2,22882.6,412721326,11349.74
23-Jul-2020,22854.85,23122.35,22734.9,23083.9,307580829,8038.76
24-Jul-2020,22853.2,22854.05,22417.2,22662.05,436264876,9908.17
27-Jul-2020,22664.6,22668.05,21801.35,21848.75,340888880,9407.53
28-Jul-2020,21940.15,22233.0,21611.4,22105.2,379785455,11478.58
29-Jul-2020,22075.0,22346.4,21906.35,22076.6,400357048,10163.56
30-Jul-2020,22195.05,22252.6,21580.15,21646.85,299568955,7662.27
31-Jul-2020,21730.55,21806.95,21375.0,21640.05,397341689,9345.2
03-Aug-2020,21543.8,21543.8,21031.45,21072.1,431029295,11151.87
04-Aug-2020,21248.25,21576.35,21057.75,21490.5,297019822,9152.34
05-Aug-2020,21686.85,21936.5,21448.4,21509.95,338829581,8818.01
06-Aug-2020,21644.25,21926.55,21370.3,21642.6,386597915,9575.39
07-Aug-2020,21620.25,21787.25,21451.3,21754.0,378616471,7686.14
10-Aug-2020,21824.9,22071.95,21795.1,21900.25,261796164,5943.76
11-Aug-2020,22050.2,22277.6,22039.85,22227.2,377912975,8137.5
12-Aug-2020,22135.95,22326.55,21990.2,22264.0,507472323,9323.94
13-Aug-2020,22395.2,22439.95,22139.6,22196.35,289096635,6479.17
14-Aug-2020,22334.95,22334.95,21459.1,21679.4,318837489,7137.99
17-Aug-2020,21906.95,21909.4,21403.15,21700.85,263359893,6133.05
18-Aug-2020,21702.0,22227.75,21629.4,22170.6,311809274,6815.59
19-Aug-2020,22315.4,22419.35,22234.25,22285.9,348005901,6826.17
20-Aug-2020,21989.9,22079.9,21886.7,21999.45,314838525,7200.49
21-Aug-2020,22190.7,22344.05,22165.05,22299.6,347083160,7452.15
24-Aug-2020,22436.85,22897.5,22410.05,22833.0,346273118,8022.91
25-Aug-2020,22973.4,23180.3,22857.9,23092.15,422190044,10281.89
26-Aug-2020,23175.55,23453.4,23093.15,23414.2,337920632,9538.81
27-Aug-2020,23511.45,23704.05,23464.15,23600.35,430926732,11647.67
28-Aug-2020,23635.3,24611.8,23599.2,24523.8,812646625,19923.72
31-Aug-2020,25038.8,25232.6,23385.3,23754.35,712975732,18730.27
01-Sep-2020,23893.8,24199.65,23473.15,23812.0,484334092,11653.99
02-Sep-2020,23769.0,23926.15,23482.55,23874.55,293508250,7341.21
03-Sep-2020,23986.15,24051.6,23451.65,23530.85,214818095,5849.15
04-Sep-2020,23119.15,23394.8,22876.9,23011.5,341042607,8634.33
07-Sep-2020,23036.25,23109.1,22716.25,22945.05,245264124,5986.14
08-Sep-2020,22971.2,23064.15,22641.4,22744.4,231451727,5907.64
09-Sep-2020,22486.7,22554.6,22080.4,22267.0,305088443,7212.74
10-Sep-2020,22466.55,22678.65,22225.25,22466.2,278551123,7079.21
11-Sep-2020,22509.95,22668.75,22205.95,22479.95,214789265,5767.58
14-Sep-2020,22683.35,22757.3,22028.15,22101.25,265397711,6512.78
15-Sep-2020,22202.8,22514.15,22062.35,22465.65,248826760,6131.93
16-Sep-2020,22476.3,22659.4,22216.5,22573.55,245862302,6180.56
17-Sep-2020,22352.0,22504.45,22267.05,22320.35,216408615,5116.72
18-Sep-2020,22439.35,22469.4,21784.9,22031.05,320585881,8691.08
21-Sep-2020,21983.4,22098.85,21274.3,21366.8,283525089,6846.44
22-Sep-2020,21445.25,21473.35,20958.45,21139.1,325400312,7324.61
23-Sep-2020,21350.8,21365.05,20821.0,21178.5,299197195,5766.31
24-Sep-2020,20898.8,20955.6,20404.9,20456.85,276420580,6218.63
25-Sep-2020,20740.8,21064.3,20430.7,20982.35,280646576,5902.57
28-Sep-2020,21152.05,21708.85,21055.1,21665.5,240223120,5550.96
29-Sep-2020,21770.9,21811.5,21280.6,21411.3,242993739,5129.99
30-Sep-2020,21405.25,21549.35,21128.5,21451.8,240051659,5310.13
01-Oct-2020,21685.25,22293.75,21664.15,22246.0,348728050,8207.06
05-Oct-2020,22352.1,22768.55,22247.25,22370.95,325414639,8208.78
06-Oct-2020,22673.05,22893.5,22521.05,22853.7,247980470,6221.25
07-Oct-2020,22836.95,23036.2,22607.8,22964.8,236098777,6222.31
08-Oct-2020,23150.25,23450.9,23063.6,23191.35,280136398,7944.8
09-Oct-2020,23312.6,23904.1,23132.45,23846.8,350978943,10261.14
12-Oct-2020,23955.6,24190.35,23552.6,23712.8,280694619,6988.65
13-Oct-2020,23663.05,23775.15,23431.5,23492.2,190829083,5350.73
14-Oct-2020,23353.15,23962.7,23149.45,23874.65,225363576,5907.41
15-Oct-2020,23920.35,24087.85,22970.95,23072.4,270328079,7770.96
16-Oct-2020,23219.85,23646.2,23148.95,23533.25,229438006,5931.29
19-Oct-2020,23902.9,24320.95,23754.85,24266.75,388154335,9824.72
20-Oct-2020,24117.35,24410.9,24039.85,24311.8,254147636,6616.57
21-Oct-2020,24444.2,24823.6,24099.85,24635.05,335657280,10064.33
22-Oct-2020,24447.35,24691.15,24250.2,24484.15,241407252,7287.4
23-Oct-2020,24669.2,24764.15,24360.85,24478.3,196845852,5406.45
26-Oct-2020,24525.8,24577.3,23867.75,24075.45,260452297,6949.9
27-Oct-2020,24288.05,24809.65,23924.2,24769.5,299009849,11790.32
28-Oct-2020,24737.85,24780.7,24057.95,24232.5,272722955,7509.5
29-Oct-2020,24063.5,24339.1,23822.05,24092.0,340550442,9542.81
30-Oct-2020,24090.15,24277.35,23612.7,23900.9,271824691,6308.52
02-Nov-2020,24367.6,25139.0,24120.6,24892.5,437217701,11765.16
03-Nov-2020,25108.0,25760.7,25085.7,25682.8,407591534,10859.93
04-Nov-2020,25539.55,25891.0,25142.0,25771.6,409247572,11400.19
05-Nov-2020,26174.8,26375.2,26000.05,26313.1,385307914,10710.4
06-Nov-2020,26274.1,26853.45,26135.3,26798.95,357689528,11267.81
09-Nov-2020,27088.95,27595.0,27068.95,27534.1,365124397,11074.82
10-Nov-2020,28039.45,28802.5,27916.9,28606.0,595796701,19532.63
11-Nov-2020,28713.15,29030.9,28211.1,28845.0,497507807,18059.3
12-Nov-2020,28633.75,28672.9,28066.05,28278.8,308960319,11278.51
13-Nov-2020,28108.7,28520.55,27703.3,28465.7,330891449,10723.25
14-Nov-2020,28685.7,28752.45,28431.85,28594.3,43672347,1154.51
17-Nov-2020,28792.25,29239.25,28722.9,29181.3,317307486,10924.63
18-Nov-2020,29107.9,29784.75,29056.75,29749.85,487620929,12538.44
19-Nov-2020,29302.6,29627.2,28819.55,28903.05,358602987,12189.2
20-Nov-2020,28935.75,29406.7,28580.9,29236.0,320010076,11614.19
23-Nov-2020,29432.8,29492.3,28852.9,29024.2,395630008,12745.71
24-Nov-2020,29265.6,29827.8,29206.75,29737.25,348058801,12279.24
25-Nov-2020,30021.9,30197.85,29132.3,29196.4,546078327,13653.17
26-Nov-2020,29370.4,29623.0,28923.1,29549.75,369368245,11338.89
27-Nov-2020,29622.0,29716.85,29368.7,29609.05,494394896,24378.12
01-Dec-2020,29844.8,29919.75,29511.0,29817.85,325606521,8780.83
02-Dec-2020,29876.7,29886.25,29149.9,29463.15,374276909,9206.91
03-Dec-2020,29728.9,29813.0,29379.4,29448.75,419239179,10366.32
04-Dec-2020,29573.4,30162.3,29473.5,30052.4,466911596,11145.32
07-Dec-2020,30062.6,30354.2,29950.6,30211.55,431765351,12039.3
08-Dec-2020,30300.3,30363.8,30025.2,30261.9,586847601,10141.82
09-Dec-2020,30335.05,30807.25,30326.7,30709.4,542515807,9755.38
10-Dec-2020,30545.35,30610.0,30202.1,30510.35,335772472,8165.97
11-Dec-2020,30555.3,30811.8,30328.45,30604.85,409937035,9588.8
14-Dec-2020,30735.15,30845.8,30624.25,30745.9,269034727,7156.2
15-Dec-2020,30805.4,30805.85,30345.75,30691.05,279367757,8180.08
16-Dec-2020,30920.35,30932.25,30587.1,30698.4,380587654,6817.74
17-Dec-2020,30791.2,30945.2,30643.9,30847.05,260660598,7563.24
18-Dec-2020,30841.85,30854.05,30374.5,30714.65,278144935,8187.34
21-Dec-2020,30595.8,30607.5,29201.2,29456.45,390941877,10052.59
22-Dec-2020,29607.5,29711.15,28976.75,29625.95,464415052,10784.06
23-Dec-2020,29560.75,29941.4,29446.0,29883.3,379383537,6857.33
24-Dec-2020,30071.65,30545.85,30007.8,30402.2,300013358,6589.67
28-Dec-2020,30558.85,30929.05,30538.15,30880.95,317207023,5536.43
29-Dec-2020,31006.9,31359.35,31002.6,31322.5,389215378,8558.46
30-Dec-2020,31479.8,31510.25,31007.15,31303.05,267799744,6588.98
31-Dec-2020,31295.9,31409.5,31088.1,31264.05,364121772,7398.9
01-Jan-2021,31297.3,31384.35,31188.25,31225.85,362816824,4578.68
04-Jan-2021,31485.15,31489.6,30893.65,31212.45,455777638,7332.25
05-Jan-2021,31041.1,31767.65,30935.55,31722.25,427039458,9737.71
06-Jan-2021,31839.95,31982.3,31548.15,31797.9,546145047,10578.97
07-Jan-2021,32129.8,32177.4,31911.5,31956.0,503480241,9322.79
08-Jan-2021,32298.05,32298.05,32002.95,32084.2,320076839,7620.85
11-Jan-2021,32280.3,32288.45,31836.95,31998.9,262149604,6540.4
12-Jan-2021,31835.05,32397.95,31725.85,32339.0,518130302,9541.83
13-Jan-2021,32546.6,32683.5,32148.25,32574.65,631806349,11456.79
14-Jan-2021,32526.7,32718.95,32442.35,32519.75,418770741,8111.58
15-Jan-2021,32508.9,32544.8,32044.35,32246.8,441548129,7707.34
18-Jan-2021,32275.15,32441.5,31650.9,31811.75,396843076,10758.03
19-Jan-2021,32082.9,32464.95,31863.95,32424.85,354794656,7543.27
20-Jan-2021,32388.95,32607.45,32322.9,32543.7,463373596,7574.88
21-Jan-2021,32732.8,32842.3,31985.55,32186.9,429690838,10074.06
22-Jan-2021,32088.0,32131.4,31119.9,31167.25,447189924,10066.98
25-Jan-2021,31507.15,31697.55,31013.65,31198.4,354685592,9568.9
27-Jan-2021,31236.25,31287.05,30165.65,30284.55,374955694,10597.04
28-Jan-2021,29812.3,30464.4,29687.7,30358.3,616602174,15327.03
29-Jan-2021,30700.65,31111.95,30254.55,30565.5,491234852,12337.91
01-Feb-2021,30976.35,33305.3,30906.45,33089.05,724603063,18740.71
02-Feb-2021,33589.05,34652.5,33583.15,34267.9,672200917,18419.28
03-Feb-2021,34555.6,34908.05,34011.9,34758.45,605204158,14904.35
04-Feb-2021,34548.9,35413.15,34238.9,35344.8,829671813,17326.58
05-Feb-2021,35634.95,36615.2,35545.0,35654.5,929584155,24845.74
08-Feb-2021,36073.85,36466.45,35872.25,35983.65,448653152,10478.23
09-Feb-2021,36058.8,36477.15,35636.85,36056.5,692481033,11793.28
10-Feb-2021,36042.35,36227.2,35428.15,35783.1,454605536,9891.1
11-Feb-2021,35687.25,36009.45,35573.3,35752.1,397926100,7513.29
12-Feb-2021,35736.6,36322.8,35700.25,36108.9,400613273,9137.78
15-Feb-2021,36501.4,37449.9,36405.1,37306.25,395960815,10012.45
16-Feb-2021,37492.6,37708.75,36762.75,37098.4,498415137,13143.7
17-Feb-2021,37041.95,37331.45,36764.25,36910.95,850487354,13395.15
18-Feb-2021,37088.75,37108.75,36367.45,36587.0,860331083,13935.68
19-Feb-2021,36371.55,36656.2,35584.6,35841.6,1057099488,14997.82
22-Feb-2021,35874.3,36128.9,35097.55,35257.2,558736003,12053.67
23-Feb-2021,35540.55,35680.85,34976.0,35116.95,495062997,10218.79
24-Feb-2021,35205.4,36567.65,35060.65,36452.3,272875395,7573.8
25-Feb-2021,36763.15,37232.2,36494.0,36549.0,455940302,13087.65
26-Feb-2021,35806.65,35902.9,34658.7,34803.6,583014812,16332.46
01-Mar-2021,35374.25,35581.1,34983.75,35296.0,321453194,7669.26
02-Mar-2021,35458.15,35747.05,35002.45,35419.7,313565974,7869.52
03-Mar-2021,35754.45,36455.15,35570.55,36368.05,526962435,9532.62
04-Mar-2021,35575.65,36316.4,35519.25,35802.5,518584470,10419.7
05-Mar-2021,35458.5,35616.05,34893.25,35228.15,479018691,11974.97
08-Mar-2021,35462.45,35827.3,35090.75,35275.75,300221829,8440.63
09-Mar-2021,35705.9,36077.8,35544.95,35865.65,276564848,9262.41
10-Mar-2021,36112.25,36176.9,35764.35,35938.3,210555025,6446.15
12-Mar-2021,36497.35,36497.35,35188.05,35496.65,273642948,7952.81
15-Mar-2021,35544.25,35544.25,34430.65,35182.55,353005770,9014.21
16-Mar-2021,35352.0,35405.05,34744.6,34804.6,311778180,7147.29
17-Mar-2021,34905.05,35100.5,34126.85,34229.25,294340779,7534.66
18-Mar-2021,34577.5,34759.85,33597.55,33856.8,365798753,7932.37
19-Mar-2021,33590.4,34355.4,33361.0,34161.6,457208862,10879.76
22-Mar-2021,34088.4,34148.9,33389.15,33603.45,298859239,7685.72
23-Mar-2021,33747.95,34360.05,33622.0,34184.4,365205246,9444.61
24-Mar-2021,33894.7,33970.65,33203.4,33293.25,345484145,8061.91
25-Mar-2021,33420.75,33550.15,32415.25,33006.45,486186269,10556.91
26-Mar-2021,33605.05,33610.65,33166.1,33318.2,291664756,6932.74
30-Mar-2021,33615.9,33990.8,33564.55,33875.1,374227813,10246.95
31-Mar-2021,33764.8,33773.1,33151.8,33303.9,317682921,8647.1
01-Apr-2021,33588.0,33949.15,33208.75,33858.0,275264439,8451.84
05-Apr-2021,33649.15,33697.75,32330.15,32678.85,306389349,8317.73
